Round,Winning Number,Winning Index,Color
34249,16,17,Red
34250,5,6,Red
34251,21,22,Red
34252,10,11,Black
34253,6,7,Black
34254,14,15,Red
34255,30,31,Red
34256,9,10,Red
34257,16,17,Red
34258,13,14,Black
34259,10,11,Black
34260,10,11,Black
34261,15,16,Black
34262,21,22,Red
34263,36,37,Red
34264,31,32,Black
34265,32,33,Red
34266,15,16,Black
34267,29,30,Black
34268,20,21,Black
34269,31,32,Black
34270,19,20,Red
34271,5,6,Red
34272,24,25,Black
34273,21,22,Red
34274,9,10,Red
34275,21,22,Red
34276,11,12,Black
34277,21,22,Red
34278,21,22,Red
34279,27,28,Red
34280,33,34,Black
34281,24,25,Black
34282,32,33,Red
34283,31,32,Black
34284,20,21,Black
34285,30,31,Red
34286,8,9,Black
34287,0,0,Green
34288,25,26,Red
34289,19,20,Red
34290,26,27,Black
34291,29,30,Black
34292,19,20,Red
34293,20,21,Black
34294,13,14,Black
34295,14,15,Red
34296,30,31,Red
34297,2,3,Black
34298,0,0,Green
34299,19,20,Red
34300,9,10,Red
34301,21,22,Red
34302,7,8,Red
34303,21,22,Red
34304,34,35,Red
34305,22,23,Black
34306,33,34,Black
34307,15,16,Black
34308,22,23,Black
34309,13,14,Black
34310,27,28,Red
34311,21,22,Red
34312,8,9,Black
34313,28,29,Black
34314,16,17,Red
34315,0,0,Green
34316,6,7,Black
34317,5,6,Red
34318,11,12,Black
34319,9,10,Red
34320,35,36,Black
34321,34,35,Red
34322,22,23,Black
34323,17,18,Black
34324,19,20,Red
34325,31,32,Black
34326,12,13,Red
34327,8,9,Black
34328,16,17,Red
34329,6,7,Black
34330,18,19,Red
34331,6,7,Black
34332,27,28,Red
34333,3,4,Red
34334,36,37,Red
34335,35,36,Black
34336,19,20,Red
34337,6,7,Black
34338,4,5,Black
34339,13,14,Black
34340,16,17,Red
34341,6,7,Black
34342,10,11,Black
34343,14,15,Red
34344,12,13,Red
34345,19,20,Red
34346,36,37,Red
34347,1,2,Red
34348,23,24,Red
34349,25,26,Red
34350,36,37,Red
34351,16,17,Red
34352,20,21,Black
34353,8,9,Black
34354,35,36,Black
34355,00,1,Green
34356,28,29,Black
34357,14,15,Red
34358,32,33,Red
34359,23,24,Red
34360,2,3,Black
34361,4,5,Black
34362,23,24,Red
34363,32,33,Red
34364,0,0,Green
34365,10,11,Black
34366,13,14,Black
34367,29,30,Black
34368,23,24,Red
34369,35,36,Black
34370,6,7,Black
34371,00,1,Green
34372,15,16,Black
34373,27,28,Red
34374,16,17,Red
34375,23,24,Red
34376,31,32,Black
34377,26,27,Black
34378,11,12,Black
34379,21,22,Red
34380,36,37,Red
34381,31,32,Black
34382,33,34,Black
34383,1,2,Red
34384,20,21,Black
34385,10,11,Black
34386,31,32,Black
34387,5,6,Red
34388,17,18,Black
34389,36,37,Red
34390,14,15,Red
34391,33,34,Black
34392,4,5,Black
34393,33,34,Black
34394,18,19,Red
34395,18,19,Red
34396,20,21,Black
34397,33,34,Black
34398,34,35,Red
34399,00,1,Green
34400,18,19,Red
34401,30,31,Red
34402,9,10,Red
34403,10,11,Black
34404,18,19,Red
34405,9,10,Red
34406,27,28,Red
34407,22,23,Black
34408,8,9,Black
34409,17,18,Black
34410,4,5,Black
34411,22,23,Black
34412,0,0,Green
34413,25,26,Red
34414,5,6,Red
34415,29,30,Black
34416,4,5,Black
34417,18,19,Red
34418,27,28,Red
34419,16,17,Red
34420,2,3,Black
34421,11,12,Black
34422,28,29,Black
34423,32,33,Red
34424,00,1,Green
34425,7,8,Red
34426,33,34,Black
34427,14,15,Red
34428,21,22,Red
34429,8,9,Black
34430,34,35,Red
34431,5,6,Red
34432,29,30,Black
34433,00,1,Green
34434,4,5,Black
34435,18,19,Red
34436,14,15,Red
34437,1,2,Red
34438,24,25,Black
34439,0,0,Green
34440,25,26,Red
34441,12,13,Red
34442,2,3,Black
34443,15,16,Black
34444,29,30,Black
34445,17,18,Black
34446,8,9,Black
34447,33,34,Black
34448,18,19,Red
34449,31,32,Black
34450,31,32,Black
34451,18,19,Red
34452,22,23,Black
34453,26,27,Black
34454,26,27,Black
34455,18,19,Red
34456,6,7,Black
34457,25,26,Red
34458,12,13,Red
34459,7,8,Red
34460,19,20,Red
34461,3,4,Red
34462,9,10,Red
34463,25,26,Red
34464,28,29,Black
34465,2,3,Black
34466,26,27,Black
34467,9,10,Red
34468,25,26,Red
34469,21,22,Red
34470,29,30,Black
34471,20,21,Black
34472,33,34,Black
34473,2,3,Black
34474,1,2,Red
34475,00,1,Green
34476,33,34,Black
34477,4,5,Black
34478,32,33,Red
34479,32,33,Red
34480,23,24,Red
34481,15,16,Black
34482,3,4,Red
34483,33,34,Black
34484,20,21,Black
34485,30,31,Red
34486,3,4,Red
34487,35,36,Black
34488,34,35,Red
34489,1,2,Red
34490,4,5,Black
34491,18,19,Red
34492,36,37,Red
34493,36,37,Red
34494,27,28,Red
34495,9,10,Red
34496,3,4,Red
34497,3,4,Red
34498,16,17,Red
34499,15,16,Black
34500,17,18,Black
34501,14,15,Red
34502,33,34,Black
34503,9,10,Red
34504,35,36,Black
34505,15,16,Black
34506,29,30,Black
34507,26,27,Black
34508,1,2,Red
34509,2,3,Black
34510,1,2,Red
34511,31,32,Black
34512,7,8,Red
34513,24,25,Black
34514,20,21,Black
34515,4,5,Black
34516,13,14,Black
34517,0,0,Green
34518,33,34,Black
34519,0,0,Green
34520,36,37,Red
34521,15,16,Black
34522,3,4,Red
34523,00,1,Green
34524,15,16,Black
34525,16,17,Red
34526,27,28,Red
34527,28,29,Black
34528,7,8,Red
34529,0,0,Green
34530,20,21,Black
34531,26,27,Black
34532,30,31,Red
34533,36,37,Red
34534,12,13,Red
34535,31,32,Black
34536,17,18,Black
34537,28,29,Black
34538,28,29,Black
34539,25,26,Red
34540,29,30,Black
34541,17,18,Black
34542,1,2,Red
34543,24,25,Black
34544,25,26,Red
34545,24,25,Black
34546,12,13,Red
34547,1,2,Red
34548,16,17,Red
34549,12,13,Red
34550,31,32,Black
34551,0,0,Green
34552,27,28,Red
34553,0,0,Green
34554,5,6,Red
34555,36,37,Red
34556,12,13,Red
34557,19,20,Red
34558,1,2,Red
34559,35,36,Black
34560,4,5,Black
34561,20,21,Black
34562,16,17,Red
34563,13,14,Black
34564,36,37,Red
34565,30,31,Red
34566,15,16,Black
34567,34,35,Red
34568,1,2,Red
34569,24,25,Black
34570,25,26,Red
34571,23,24,Red
34572,10,11,Black
34573,31,32,Black
34574,35,36,Black
34575,26,27,Black
34576,16,17,Red
34577,6,7,Black
34578,10,11,Black
34579,1,2,Red
34580,7,8,Red
34581,35,36,Black
34582,11,12,Black
34583,9,10,Red
34584,14,15,Red
34585,17,18,Black
34586,32,33,Red
34587,24,25,Black
34588,0,0,Green
34589,00,1,Green
34590,12,13,Red
34591,12,13,Red
34592,31,32,Black
34593,13,14,Black
34594,28,29,Black
34595,15,16,Black
34596,11,12,Black
34597,27,28,Red
34598,8,9,Black
34599,2,3,Black
34600,25,26,Red
34601,26,27,Black
34602,25,26,Red
34603,7,8,Red
34604,27,28,Red
34605,34,35,Red
34606,4,5,Black
34607,0,0,Green
34608,30,31,Red
34609,23,24,Red
34610,22,23,Black
34611,24,25,Black
34612,35,36,Black
34613,11,12,Black
34614,12,13,Red
34615,31,32,Black
34616,8,9,Black
34617,8,9,Black
34618,19,20,Red
34619,8,9,Black
34620,35,36,Black
34621,4,5,Black
34622,29,30,Black
34623,13,14,Black
34624,10,11,Black
34625,4,5,Black
34626,26,27,Black
34627,27,28,Red
34628,36,37,Red
34629,14,15,Red
34630,8,9,Black
34631,21,22,Red
34632,30,31,Red
34633,17,18,Black
34634,33,34,Black
34635,00,1,Green
34636,15,16,Black
34637,18,19,Red
34638,10,11,Black
34639,3,4,Red
34640,9,10,Red
34641,25,26,Red
34642,4,5,Black
34643,24,25,Black
34644,17,18,Black
34645,0,0,Green
34646,3,4,Red
34647,32,33,Red
34648,23,24,Red
34649,19,20,Red
34650,6,7,Black
34651,30,31,Red
34652,00,1,Green
34653,14,15,Red
34654,32,33,Red
34655,29,30,Black
34656,13,14,Black
34657,34,35,Red
34658,20,21,Black
34659,16,17,Red
34660,27,28,Red
34661,36,37,Red
34662,36,37,Red
34663,29,30,Black
34664,22,23,Black
34665,9,10,Red
34666,7,8,Red
34667,1,2,Red
34668,27,28,Red
34669,0,0,Green
34670,24,25,Black
34671,13,14,Black
34672,4,5,Black
34673,34,35,Red
34674,2,3,Black
34675,34,35,Red
34676,18,19,Red
34677,7,8,Red
34678,3,4,Red
34679,27,28,Red
34680,0,0,Green
34681,8,9,Black
34682,30,31,Red
34683,19,20,Red
34684,8,9,Black
34685,21,22,Red
34686,2,3,Black
34687,21,22,Red
34688,32,33,Red
34689,30,31,Red
34690,18,19,Red
34691,27,28,Red
34692,24,25,Black
34693,35,36,Black
34694,26,27,Black
34695,16,17,Red
34696,14,15,Red
34697,1,2,Red
34698,9,10,Red
34699,18,19,Red
34700,34,35,Red
34701,17,18,Black
34702,29,30,Black
34703,31,32,Black
34704,35,36,Black
34705,23,24,Red
34706,33,34,Black
34707,26,27,Black
34708,28,29,Black
34709,12,13,Red
34710,8,9,Black
34711,21,22,Red
34712,31,32,Black
34713,25,26,Red
34714,18,19,Red
34715,3,4,Red
34716,20,21,Black
34717,3,4,Red
34718,3,4,Red
34719,36,37,Red
34720,19,20,Red
34721,6,7,Black
34722,34,35,Red
34723,16,17,Red
34724,7,8,Red
34725,32,33,Red
34726,6,7,Black
34727,32,33,Red
34728,3,4,Red
34729,3,4,Red
34730,2,3,Black
34731,6,7,Black
34732,34,35,Red
34733,17,18,Black
34734,6,7,Black
34735,34,35,Red
34736,0,0,Green
34737,29,30,Black
34738,20,21,Black
34739,33,34,Black
34740,8,9,Black
34741,24,25,Black
34742,1,2,Red
34743,2,3,Black
34744,00,1,Green
34745,14,15,Red
34746,24,25,Black
34747,2,3,Black
34748,11,12,Black
34749,2,3,Black
34750,14,15,Red
34751,29,30,Black
34752,33,34,Black
34753,1,2,Red
34754,9,10,Red
34755,4,5,Black
34756,33,34,Black
34757,30,31,Red
34758,28,29,Black
34759,9,10,Red
34760,11,12,Black
34761,26,27,Black
34762,8,9,Black
34763,24,25,Black
34764,12,13,Red
34765,13,14,Black
34766,31,32,Black
34767,10,11,Black
34768,12,13,Red
34769,17,18,Black
34770,11,12,Black
34771,34,35,Red
34772,8,9,Black
34773,30,31,Red
34774,8,9,Black
34775,27,28,Red
34776,7,8,Red
34777,27,28,Red
34778,27,28,Red
34779,4,5,Black
34780,26,27,Black
34781,9,10,Red
34782,21,22,Red
34783,26,27,Black
34784,3,4,Red
34785,32,33,Red
34786,20,21,Black
34787,30,31,Red
34788,11,12,Black
34789,28,29,Black
34790,2,3,Black
34791,27,28,Red
34792,35,36,Black
34793,7,8,Red
34794,19,20,Red
34795,3,4,Red
34796,34,35,Red
34797,6,7,Black
34798,18,19,Red
34799,23,24,Red
34800,29,30,Black
34801,25,26,Red
34802,19,20,Red
34803,23,24,Red
34804,34,35,Red
34805,27,28,Red
34806,8,9,Black
34807,19,20,Red
34808,29,30,Black
34809,30,31,Red
34810,13,14,Black
34811,19,20,Red
34812,27,28,Red
34813,30,31,Red
34814,15,16,Black
34815,3,4,Red
34816,29,30,Black
34817,3,4,Red
34818,27,28,Red
34819,0,0,Green
34820,22,23,Black
34821,34,35,Red
34822,12,13,Red
34823,0,0,Green
34824,17,18,Black
34825,29,30,Black
34826,17,18,Black
34827,17,18,Black
34828,8,9,Black
34829,27,28,Red
34830,1,2,Red
34831,21,22,Red
34832,12,13,Red
34833,14,15,Red
34834,22,23,Black
34835,32,33,Red
34836,34,35,Red
34837,15,16,Black
34838,2,3,Black
34839,33,34,Black
34840,23,24,Red
34841,2,3,Black
34842,13,14,Black
34843,00,1,Green
34844,00,1,Green
34845,9,10,Red
34846,24,25,Black
34847,6,7,Black
34848,34,35,Red
34849,10,11,Black
34850,28,29,Black
34851,3,4,Red
34852,24,25,Black
34853,23,24,Red
34854,25,26,Red
34855,30,31,Red
34856,36,37,Red
34857,5,6,Red
34858,2,3,Black
34859,16,17,Red
34860,11,12,Black
34861,9,10,Red
34862,31,32,Black
34863,23,24,Red
34864,1,2,Red
34865,17,18,Black
34866,12,13,Red
34867,18,19,Red
34868,16,17,Red
34869,14,15,Red
34870,13,14,Black
34871,2,3,Black
34872,32,33,Red
34873,25,26,Red
34874,14,15,Red
34875,6,7,Black
34876,8,9,Black
34877,2,3,Black
34878,2,3,Black
34879,14,15,Red
34880,7,8,Red
34881,21,22,Red
34882,24,25,Black
34883,18,19,Red
34884,5,6,Red
34885,6,7,Black
34886,17,18,Black
34887,35,36,Black
34888,18,19,Red
34889,3,4,Red
34890,25,26,Red
34891,10,11,Black
34892,21,22,Red
34893,36,37,Red
34894,5,6,Red
34895,8,9,Black
34896,35,36,Black
34897,11,12,Black
34898,14,15,Red
34899,3,4,Red
34900,13,14,Black
34901,35,36,Black
34902,5,6,Red
34903,30,31,Red
34904,14,15,Red
34905,24,25,Black
34906,2,3,Black
34907,5,6,Red
34908,23,24,Red
34909,27,28,Red
34910,32,33,Red
34911,22,23,Black
34912,0,0,Green
34913,34,35,Red
34914,17,18,Black
34915,10,11,Black
34916,19,20,Red
34917,27,28,Red
34918,15,16,Black
34919,33,34,Black
34920,16,17,Red
34921,5,6,Red
34922,24,25,Black
34923,4,5,Black
34924,17,18,Black
34925,11,12,Black
34926,1,2,Red
34927,5,6,Red
34928,4,5,Black
34929,3,4,Red
34930,7,8,Red
34931,25,26,Red
34932,12,13,Red
34933,00,1,Green
34934,6,7,Black
34935,30,31,Red
34936,27,28,Red
34937,29,30,Black
34938,28,29,Black
34939,9,10,Red
34940,21,22,Red
34941,18,19,Red
34942,5,6,Red
34943,0,0,Green
34944,8,9,Black
34945,22,23,Black
34946,24,25,Black
34947,21,22,Red
34948,7,8,Red
34949,22,23,Black
34950,1,2,Red
34951,14,15,Red
34952,17,18,Black
34953,5,6,Red
34954,11,12,Black
34955,6,7,Black
34956,14,15,Red
34957,30,31,Red
34958,19,20,Red
34959,00,1,Green
34960,28,29,Black
34961,30,31,Red
34962,26,27,Black
34963,6,7,Black
34964,4,5,Black
34965,22,23,Black
34966,25,26,Red
34967,6,7,Black
34968,4,5,Black
34969,19,20,Red
34970,36,37,Red
34971,13,14,Black
34972,23,24,Red
34973,13,14,Black
34974,3,4,Red
34975,29,30,Black
34976,22,23,Black
34977,5,6,Red
34978,30,31,Red
34979,35,36,Black
34980,16,17,Red
34981,2,3,Black
34982,36,37,Red
34983,13,14,Black
34984,34,35,Red
34985,1,2,Red
34986,10,11,Black
34987,3,4,Red
34988,17,18,Black
34989,31,32,Black
34990,00,1,Green
34991,17,18,Black
34992,0,0,Green
34993,13,14,Black
34994,10,11,Black
34995,13,14,Black
34996,3,4,Red
34997,15,16,Black
34998,11,12,Black
34999,2,3,Black
35000,33,34,Black
35001,31,32,Black
35002,30,31,Red
35003,10,11,Black
35004,36,37,Red
35005,27,28,Red
35006,3,4,Red
35007,33,34,Black
35008,9,10,Red
35009,35,36,Black
35010,1,2,Red
35011,1,2,Red
35012,1,2,Red
35013,34,35,Red
35014,0,0,Green
35015,18,19,Red
35016,35,36,Black
35017,20,21,Black
35018,16,17,Red
35019,24,25,Black
35020,27,28,Red
35021,31,32,Black
35022,27,28,Red
35023,28,29,Black
35024,8,9,Black
35025,25,26,Red
35026,31,32,Black
35027,10,11,Black
35028,7,8,Red
35029,00,1,Green
35030,28,29,Black
35031,8,9,Black
35032,13,14,Black
35033,3,4,Red
35034,30,31,Red
35035,26,27,Black
35036,0,0,Green
35037,12,13,Red
35038,23,24,Red
35039,26,27,Black
35040,14,15,Red
35041,1,2,Red
35042,32,33,Red
35043,15,16,Black
35044,33,34,Black
35045,29,30,Black
35046,10,11,Black
35047,14,15,Red
35048,36,37,Red
35049,27,28,Red
35050,11,12,Black
35051,30,31,Red
35052,15,16,Black
35053,24,25,Black
35054,10,11,Black
35055,16,17,Red
35056,23,24,Red
35057,2,3,Black
35058,6,7,Black
35059,30,31,Red
35060,13,14,Black
35061,34,35,Red
35062,15,16,Black
35063,10,11,Black
35064,17,18,Black
35065,32,33,Red
35066,35,36,Black
35067,10,11,Black
35068,15,16,Black
35069,19,20,Red
35070,3,4,Red
35071,00,1,Green
35072,7,8,Red
35073,32,33,Red
35074,19,20,Red
35075,1,2,Red
35076,25,26,Red
35077,21,22,Red
35078,17,18,Black
35079,22,23,Black
35080,17,18,Black
35081,35,36,Black
35082,0,0,Green
35083,2,3,Black
35084,3,4,Red
35085,32,33,Red
35086,15,16,Black
35087,16,17,Red
35088,14,15,Red
35089,27,28,Red
35090,27,28,Red
35091,6,7,Black
35092,6,7,Black
35093,36,37,Red
35094,8,9,Black
35095,23,24,Red
35096,34,35,Red
35097,21,22,Red
35098,36,37,Red
35099,17,18,Black
35100,27,28,Red
35101,34,35,Red
35102,17,18,Black
35103,24,25,Black
35104,3,4,Red
35105,16,17,Red
35106,8,9,Black
35107,7,8,Red
35108,8,9,Black
35109,14,15,Red
35110,29,30,Black
35111,27,28,Red
35112,13,14,Black
35113,29,30,Black
35114,16,17,Red
35115,1,2,Red
35116,21,22,Red
35117,18,19,Red
35118,1,2,Red
35119,26,27,Black
35120,20,21,Black
35121,17,18,Black
35122,21,22,Red
35123,32,33,Red
35124,16,17,Red
35125,16,17,Red
35126,15,16,Black
35127,5,6,Red
35128,11,12,Black
35129,32,33,Red
35130,33,34,Black
35131,17,18,Black
35132,12,13,Red
35133,0,0,Green
35134,8,9,Black
35135,4,5,Black
35136,27,28,Red
35137,5,6,Red
35138,20,21,Black
35139,24,25,Black
35140,9,10,Red
35141,13,14,Black
35142,31,32,Black
35143,8,9,Black
35144,19,20,Red
35145,10,11,Black
35146,30,31,Red
35147,11,12,Black
35148,18,19,Red
35149,4,5,Black
35150,8,9,Black
35151,24,25,Black
35152,20,21,Black
35153,17,18,Black
35154,20,21,Black
35155,19,20,Red
35156,31,32,Black
35157,3,4,Red
35158,4,5,Black
35159,00,1,Green
35160,17,18,Black
35161,19,20,Red
35162,27,28,Red
35163,4,5,Black
35164,14,15,Red
35165,4,5,Black
35166,26,27,Black
35167,4,5,Black
35168,35,36,Black
35169,10,11,Black
35170,34,35,Red
35171,30,31,Red
35172,21,22,Red
35173,34,35,Red
35174,15,16,Black
35175,13,14,Black
35176,36,37,Red
35177,6,7,Black
35178,1,2,Red
35179,24,25,Black
35180,3,4,Red
35181,34,35,Red
35182,13,14,Black
35183,00,1,Green
35184,33,34,Black
35185,9,10,Red
35186,19,20,Red
35187,32,33,Red
35188,23,24,Red
35189,36,37,Red
35190,23,24,Red
35191,13,14,Black
35192,13,14,Black
35193,33,34,Black
35194,21,22,Red
35195,33,34,Black
35196,13,14,Black
35197,20,21,Black
35198,32,33,Red
35199,25,26,Red
35200,31,32,Black
35201,16,17,Red
35202,7,8,Red
35203,28,29,Black
35204,16,17,Red
35205,2,3,Black
35206,15,16,Black
35207,2,3,Black
35208,11,12,Black
35209,16,17,Red
35210,9,10,Red
35211,32,33,Red
35212,26,27,Black
35213,18,19,Red
35214,30,31,Red
35215,29,30,Black
35216,31,32,Black
35217,16,17,Red
35218,5,6,Red
35219,12,13,Red
35220,29,30,Black
35221,29,30,Black
35222,4,5,Black
35223,4,5,Black
35224,7,8,Red
35225,10,11,Black
35226,7,8,Red
35227,36,37,Red
35228,14,15,Red
35229,18,19,Red
35230,6,7,Black
35231,36,37,Red
35232,18,19,Red
35233,32,33,Red
35234,6,7,Black
35235,25,26,Red
35236,8,9,Black
35237,0,0,Green
35238,35,36,Black
35239,16,17,Red
35240,3,4,Red
35241,15,16,Black
35242,7,8,Red
35243,9,10,Red
35244,22,23,Black
35245,36,37,Red
35246,20,21,Black
35247,0,0,Green
35248,9,10,Red
35249,3,4,Red
35250,30,31,Red
35251,11,12,Black
35252,31,32,Black
35253,00,1,Green
35254,15,16,Black
35255,34,35,Red
35256,33,34,Black
35257,9,10,Red
35258,29,30,Black
35259,36,37,Red
35260,10,11,Black
35261,2,3,Black
35262,27,28,Red
35263,28,29,Black
35264,11,12,Black
35265,29,30,Black
35266,9,10,Red
35267,34,35,Red
35268,35,36,Black
35269,11,12,Black
35270,36,37,Red
35271,13,14,Black
35272,4,5,Black
35273,25,26,Red
35274,9,10,Red
35275,7,8,Red
35276,9,10,Red
35277,34,35,Red
35278,27,28,Red
35279,8,9,Black
35280,6,7,Black
35281,00,1,Green
35282,25,26,Red
35283,4,5,Black
35284,6,7,Black
35285,13,14,Black
35286,25,26,Red
35287,20,21,Black
35288,21,22,Red
35289,25,26,Red
35290,5,6,Red
35291,6,7,Black
35292,21,22,Red
35293,00,1,Green
35294,19,20,Red
35295,6,7,Black
35296,19,20,Red
35297,21,22,Red
35298,21,22,Red
35299,24,25,Black
35300,5,6,Red
35301,19,20,Red
35302,23,24,Red
35303,13,14,Black
35304,19,20,Red
35305,33,34,Black
35306,8,9,Black
35307,29,30,Black
35308,11,12,Black
35309,35,36,Black
35310,34,35,Red
35311,27,28,Red
35312,27,28,Red
35313,4,5,Black
35314,9,10,Red
35315,35,36,Black
35316,19,20,Red
35317,36,37,Red
35318,5,6,Red
35319,34,35,Red
35320,00,1,Green
35321,28,29,Black
35322,0,0,Green
35323,28,29,Black
35324,32,33,Red
35325,3,4,Red
35326,17,18,Black
35327,21,22,Red
35328,13,14,Black
35329,10,11,Black
35330,11,12,Black
35331,8,9,Black
35332,14,15,Red
35333,8,9,Black
35334,31,32,Black
35335,13,14,Black
35336,2,3,Black
35337,17,18,Black
35338,8,9,Black
35339,19,20,Red
35340,00,1,Green
35341,33,34,Black
35342,20,21,Black
35343,35,36,Black
35344,24,25,Black
35345,29,30,Black
35346,2,3,Black
35347,0,0,Green
35348,5,6,Red
35349,35,36,Black
35350,1,2,Red
35351,00,1,Green
35352,32,33,Red
35353,9,10,Red
35354,6,7,Black
35355,23,24,Red
35356,35,36,Black
35357,5,6,Red
35358,3,4,Red
35359,28,29,Black
35360,32,33,Red
35361,15,16,Black
35362,36,37,Red
35363,1,2,Red
35364,15,16,Black
35365,1,2,Red
35366,33,34,Black
35367,9,10,Red
35368,14,15,Red
35369,10,11,Black
35370,28,29,Black
35371,21,22,Red
35372,2,3,Black
35373,12,13,Red
35374,8,9,Black
35375,34,35,Red
35376,25,26,Red
35377,00,1,Green
35378,24,25,Black
35379,17,18,Black
35380,10,11,Black
35381,17,18,Black
35382,29,30,Black
35383,11,12,Black
35384,24,25,Black
35385,34,35,Red
35386,0,0,Green
35387,5,6,Red
35388,26,27,Black
35389,34,35,Red
35390,18,19,Red
35391,1,2,Red
35392,30,31,Red
35393,23,24,Red
35394,00,1,Green
35395,12,13,Red
35396,30,31,Red
35397,24,25,Black
35398,34,35,Red
35399,5,6,Red
35400,16,17,Red
35401,15,16,Black
35402,15,16,Black
35403,12,13,Red
35404,0,0,Green
35405,29,30,Black
35406,22,23,Black
35407,35,36,Black
35408,2,3,Black
35409,21,22,Red
35410,4,5,Black
35411,12,13,Red
35412,27,28,Red
35413,28,29,Black
35414,6,7,Black
35415,0,0,Green
35416,15,16,Black
35417,15,16,Black
35418,8,9,Black
35419,8,9,Black
35420,7,8,Red
35421,20,21,Black
35422,32,33,Red
35423,19,20,Red
35424,19,20,Red
35425,16,17,Red
35426,30,31,Red
35427,23,24,Red
35428,10,11,Black
35429,1,2,Red
35430,8,9,Black
35431,20,21,Black
35432,1,2,Red
35433,19,20,Red
35434,25,26,Red
35435,4,5,Black
35436,26,27,Black
35437,10,11,Black
35438,1,2,Red
35439,20,21,Black
35440,0,0,Green
35441,3,4,Red
35442,31,32,Black
35443,32,33,Red
35444,17,18,Black
35445,10,11,Black
35446,12,13,Red
35447,25,26,Red
35448,1,2,Red
35449,34,35,Red
35450,29,30,Black
35451,14,15,Red
35452,26,27,Black
35453,18,19,Red
35454,32,33,Red
35455,28,29,Black
35456,16,17,Red
35457,32,33,Red
35458,11,12,Black
35459,1,2,Red
35460,25,26,Red
35461,30,31,Red
35462,25,26,Red
35463,21,22,Red
35464,31,32,Black
35465,5,6,Red
35466,18,19,Red
35467,5,6,Red
35468,22,23,Black
35469,27,28,Red
35470,31,32,Black
35471,3,4,Red
35472,28,29,Black
35473,3,4,Red
35474,36,37,Red
35475,12,13,Red
35476,11,12,Black
35477,29,30,Black
35478,5,6,Red
35479,26,27,Black
35480,6,7,Black
35481,9,10,Red
35482,4,5,Black
35483,33,34,Black
35484,22,23,Black
35485,21,22,Red
35486,32,33,Red
35487,20,21,Black
35488,6,7,Black
35489,8,9,Black
35490,29,30,Black
35491,24,25,Black
35492,14,15,Red
35493,00,1,Green
35494,33,34,Black
35495,29,30,Black
35496,20,21,Black
35497,8,9,Black
35498,16,17,Red
35499,19,20,Red
35500,20,21,Black
35501,15,16,Black
35502,00,1,Green
35503,7,8,Red
35504,10,11,Black
35505,5,6,Red
35506,7,8,Red
35507,30,31,Red
35508,27,28,Red
35509,9,10,Red
35510,22,23,Black
35511,29,30,Black
35512,13,14,Black
35513,8,9,Black
35514,34,35,Red
35515,11,12,Black
35516,35,36,Black
35517,16,17,Red
35518,35,36,Black
35519,11,12,Black
35520,17,18,Black
35521,30,31,Red
35522,4,5,Black
35523,19,20,Red
35524,19,20,Red
35525,12,13,Red
35526,25,26,Red
35527,20,21,Black
35528,22,23,Black
35529,23,24,Red
35530,28,29,Black
35531,32,33,Red
35532,20,21,Black
35533,23,24,Red
35534,6,7,Black
35535,26,27,Black
35536,32,33,Red
35537,6,7,Black
35538,33,34,Black
35539,27,28,Red
35540,12,13,Red
35541,11,12,Black
35542,30,31,Red
35543,23,24,Red
35544,26,27,Black
35545,13,14,Black
35546,33,34,Black
35547,18,19,Red
35548,20,21,Black
35549,3,4,Red
35550,8,9,Black
35551,30,31,Red
35552,34,35,Red
35553,23,24,Red
35554,4,5,Black
35555,35,36,Black
35556,13,14,Black
35557,1,2,Red
35558,15,16,Black
35559,23,24,Red
35560,3,4,Red
35561,26,27,Black
35562,0,0,Green
35563,28,29,Black
35564,8,9,Black
35565,25,26,Red
35566,21,22,Red
35567,16,17,Red
35568,2,3,Black
35569,29,30,Black
35570,18,19,Red
35571,2,3,Black
35572,30,31,Red
35573,10,11,Black
35574,31,32,Black
35575,8,9,Black
35576,24,25,Black
35577,3,4,Red
35578,20,21,Black
