Round,Winning Number,Winning Index,Color
7089,33,34,Black
7090,9,10,Red
7091,19,20,Red
7092,20,21,Black
7093,36,37,Red
7094,26,27,Black
7095,2,3,Black
7096,36,37,Red
7097,24,25,Black
7098,1,2,Red
7099,20,21,Black
7100,1,2,Red
7101,2,3,Black
7102,19,20,Red
7103,30,31,Red
7104,27,28,Red
7105,8,9,Black
7106,2,3,Black
7107,5,6,Red
7108,5,6,Red
7109,8,9,Black
7110,23,24,Red
7111,14,15,Red
7112,13,14,Black
7113,26,27,Black
7114,5,6,Red
7115,22,23,Black
7116,00,1,Green
7117,2,3,Black
7118,24,25,Black
7119,30,31,Red
7120,28,29,Black
7121,34,35,Red
7122,31,32,Black
7123,14,15,Red
7124,29,30,Black
7125,1,2,Red
7126,25,26,Red
7127,15,16,Black
7128,35,36,Black
7129,28,29,Black
7130,26,27,Black
7131,27,28,Red
7132,2,3,Black
7133,29,30,Black
7134,2,3,Black
7135,18,19,Red
7136,9,10,Red
7137,24,25,Black
7138,23,24,Red
7139,11,12,Black
7140,27,28,Red
7141,19,20,Red
7142,9,10,Red
7143,27,28,Red
7144,3,4,Red
7145,31,32,Black
7146,9,10,Red
7147,2,3,Black
7148,1,2,Red
7149,4,5,Black
7150,1,2,Red
7151,11,12,Black
7152,0,0,Green
7153,3,4,Red
7154,00,1,Green
7155,0,0,Green
7156,5,6,Red
7157,27,28,Red
7158,22,23,Black
7159,21,22,Red
7160,26,27,Black
7161,25,26,Red
7162,30,31,Red
7163,14,15,Red
7164,25,26,Red
7165,12,13,Red
7166,7,8,Red
7167,34,35,Red
7168,12,13,Red
7169,7,8,Red
7170,15,16,Black
7171,11,12,Black
7172,2,3,Black
7173,26,27,Black
7174,6,7,Black
7175,13,14,Black
7176,17,18,Black
7177,21,22,Red
7178,22,23,Black
7179,29,30,Black
7180,8,9,Black
7181,32,33,Red
7182,17,18,Black
7183,2,3,Black
7184,19,20,Red
7185,13,14,Black
7186,2,3,Black
7187,3,4,Red
7188,6,7,Black
7189,29,30,Black
7190,14,15,Red
7191,25,26,Red
7192,24,25,Black
7193,23,24,Red
7194,20,21,Black
7195,19,20,Red
7196,32,33,Red
7197,33,34,Black
7198,26,27,Black
7199,27,28,Red
7200,2,3,Black
7201,1,2,Red
7202,11,12,Black
7203,27,28,Red
7204,27,28,Red
7205,31,32,Black
7206,16,17,Red
7207,6,7,Black
7208,16,17,Red
7209,30,31,Red
7210,14,15,Red
7211,15,16,Black
7212,19,20,Red
7213,10,11,Black
7214,17,18,Black
7215,3,4,Red
7216,27,28,Red
7217,14,15,Red
7218,10,11,Black
7219,31,32,Black
7220,2,3,Black
7221,29,30,Black
7222,00,1,Green
7223,5,6,Red
7224,27,28,Red
7225,31,32,Black
7226,0,0,Green
7227,1,2,Red
7228,12,13,Red
7229,22,23,Black
7230,2,3,Black
7231,17,18,Black
7232,6,7,Black
7233,00,1,Green
7234,27,28,Red
7235,16,17,Red
7236,10,11,Black
7237,13,14,Black
7238,0,0,Green
7239,1,2,Red
7240,29,30,Black
7241,1,2,Red
7242,15,16,Black
7243,7,8,Red
7244,22,23,Black
7245,5,6,Red
7246,27,28,Red
7247,15,16,Black
7248,26,27,Black
7249,34,35,Red
7250,25,26,Red
7251,2,3,Black
7252,00,1,Green
7253,6,7,Black
7254,35,36,Black
7255,26,27,Black
7256,9,10,Red
7257,35,36,Black
7258,26,27,Black
7259,32,33,Red
7260,22,23,Black
7261,3,4,Red
7262,00,1,Green
7263,25,26,Red
7264,22,23,Black
7265,24,25,Black
7266,31,32,Black
7267,13,14,Black
7268,22,23,Black
7269,0,0,Green
7270,5,6,Red
7271,10,11,Black
7272,25,26,Red
7273,3,4,Red
7274,25,26,Red
7275,28,29,Black
7276,26,27,Black
7277,4,5,Black
7278,5,6,Red
7279,3,4,Red
7280,0,0,Green
7281,36,37,Red
7282,24,25,Black
7283,27,28,Red
7284,0,0,Green
7285,14,15,Red
7286,4,5,Black
7287,12,13,Red
7288,21,22,Red
7289,18,19,Red
7290,4,5,Black
7291,34,35,Red
7292,13,14,Black
7293,17,18,Black
7294,19,20,Red
7295,0,0,Green
7296,34,35,Red
7297,25,26,Red
7298,5,6,Red
7299,17,18,Black
7300,36,37,Red
7301,23,24,Red
7302,29,30,Black
7303,14,15,Red
7304,22,23,Black
7305,20,21,Black
7306,26,27,Black
7307,27,28,Red
7308,18,19,Red
7309,8,9,Black
7310,8,9,Black
7311,9,10,Red
7312,18,19,Red
7313,23,24,Red
7314,26,27,Black
7315,14,15,Red
7316,28,29,Black
7317,31,32,Black
7318,20,21,Black
7319,15,16,Black
7320,00,1,Green
7321,4,5,Black
7322,1,2,Red
7323,14,15,Red
7324,35,36,Black
7325,26,27,Black
7326,13,14,Black
7327,2,3,Black
7328,15,16,Black
7329,34,35,Red
7330,23,24,Red
7331,33,34,Black
7332,29,30,Black
7333,20,21,Black
7334,27,28,Red
7335,18,19,Red
7336,28,29,Black
7337,19,20,Red
7338,36,37,Red
7339,15,16,Black
7340,2,3,Black
7341,23,24,Red
7342,14,15,Red
7343,21,22,Red
7344,31,32,Black
7345,1,2,Red
7346,33,34,Black
7347,13,14,Black
7348,21,22,Red
7349,31,32,Black
7350,4,5,Black
7351,28,29,Black
7352,32,33,Red
7353,20,21,Black
7354,25,26,Red
7355,17,18,Black
7356,23,24,Red
7357,2,3,Black
7358,17,18,Black
7359,2,3,Black
7360,9,10,Red
7361,26,27,Black
7362,12,13,Red
7363,19,20,Red
7364,33,34,Black
7365,21,22,Red
7366,31,32,Black
7367,13,14,Black
7368,22,23,Black
7369,35,36,Black
7370,10,11,Black
7371,0,0,Green
7372,15,16,Black
7373,27,28,Red
7374,27,28,Red
7375,20,21,Black
7376,33,34,Black
7377,30,31,Red
7378,15,16,Black
7379,28,29,Black
7380,29,30,Black
7381,31,32,Black
7382,24,25,Black
7383,19,20,Red
7384,32,33,Red
7385,25,26,Red
7386,36,37,Red
7387,3,4,Red
7388,1,2,Red
7389,32,33,Red
7390,30,31,Red
7391,13,14,Black
7392,14,15,Red
7393,00,1,Green
7394,11,12,Black
7395,9,10,Red
7396,6,7,Black
7397,5,6,Red
7398,31,32,Black
7399,8,9,Black
7400,0,0,Green
7401,16,17,Red
7402,32,33,Red
7403,6,7,Black
7404,9,10,Red
7405,27,28,Red
7406,22,23,Black
7407,18,19,Red
7408,5,6,Red
7409,23,24,Red
7410,26,27,Black
7411,29,30,Black
7412,9,10,Red
7413,33,34,Black
7414,1,2,Red
7415,19,20,Red
7416,10,11,Black
7417,20,21,Black
7418,9,10,Red
7419,16,17,Red
7420,13,14,Black
7421,8,9,Black
7422,34,35,Red
7423,11,12,Black
7424,31,32,Black
7425,22,23,Black
7426,32,33,Red
7427,19,20,Red
7428,10,11,Black
7429,4,5,Black
7430,3,4,Red
7431,12,13,Red
7432,25,26,Red
7433,2,3,Black
7434,12,13,Red
7435,29,30,Black
7436,24,25,Black
7437,25,26,Red
7438,10,11,Black
7439,8,9,Black
7440,19,20,Red
7441,17,18,Black
7442,22,23,Black
7443,33,34,Black
7444,23,24,Red
7445,15,16,Black
7446,27,28,Red
7447,8,9,Black
7448,34,35,Red
7449,4,5,Black
7450,17,18,Black
7451,2,3,Black
7452,13,14,Black
7453,19,20,Red
7454,00,1,Green
7455,13,14,Black
7456,8,9,Black
7457,34,35,Red
7458,29,30,Black
7459,5,6,Red
7460,28,29,Black
7461,9,10,Red
7462,31,32,Black
7463,11,12,Black
7464,6,7,Black
7465,18,19,Red
7466,28,29,Black
7467,7,8,Red
7468,27,28,Red
7469,13,14,Black
7470,15,16,Black
7471,4,5,Black
7472,7,8,Red
7473,27,28,Red
7474,9,10,Red
7475,21,22,Red
7476,2,3,Black
7477,8,9,Black
7478,28,29,Black
7479,10,11,Black
7480,15,16,Black
7481,35,36,Black
7482,00,1,Green
7483,27,28,Red
7484,25,26,Red
7485,7,8,Red
7486,6,7,Black
7487,6,7,Black
7488,0,0,Green
7489,31,32,Black
7490,7,8,Red
7491,4,5,Black
7492,5,6,Red
7493,22,23,Black
7494,32,33,Red
7495,6,7,Black
7496,21,22,Red
7497,28,29,Black
7498,4,5,Black
7499,1,2,Red
7500,34,35,Red
7501,26,27,Black
7502,0,0,Green
7503,7,8,Red
7504,26,27,Black
7505,15,16,Black
7506,18,19,Red
7507,1,2,Red
7508,3,4,Red
7509,21,22,Red
7510,18,19,Red
7511,28,29,Black
7512,30,31,Red
7513,23,24,Red
7514,21,22,Red
7515,35,36,Black
7516,34,35,Red
7517,26,27,Black
7518,21,22,Red
7519,0,0,Green
7520,17,18,Black
7521,34,35,Red
7522,11,12,Black
7523,19,20,Red
7524,6,7,Black
7525,21,22,Red
7526,33,34,Black
7527,27,28,Red
7528,17,18,Black
7529,17,18,Black
7530,14,15,Red
7531,31,32,Black
7532,00,1,Green
7533,12,13,Red
7534,35,36,Black
7535,29,30,Black
7536,35,36,Black
7537,9,10,Red
7538,34,35,Red
7539,13,14,Black
7540,16,17,Red
7541,10,11,Black
7542,22,23,Black
7543,15,16,Black
7544,8,9,Black
7545,29,30,Black
7546,3,4,Red
7547,17,18,Black
7548,4,5,Black
7549,30,31,Red
7550,31,32,Black
7551,11,12,Black
7552,6,7,Black
7553,5,6,Red
7554,11,12,Black
7555,27,28,Red
7556,29,30,Black
7557,4,5,Black
7558,4,5,Black
7559,1,2,Red
7560,3,4,Red
7561,21,22,Red
7562,6,7,Black
7563,1,2,Red
7564,18,19,Red
7565,1,2,Red
7566,14,15,Red
7567,22,23,Black
7568,22,23,Black
7569,32,33,Red
7570,28,29,Black
7571,31,32,Black
7572,28,29,Black
7573,1,2,Red
7574,33,34,Black
7575,25,26,Red
7576,34,35,Red
7577,22,23,Black
7578,31,32,Black
7579,13,14,Black
7580,19,20,Red
7581,26,27,Black
7582,6,7,Black
7583,34,35,Red
7584,14,15,Red
7585,0,0,Green
7586,34,35,Red
7587,10,11,Black
7588,16,17,Red
7589,36,37,Red
7590,22,23,Black
7591,6,7,Black
7592,8,9,Black
7593,12,13,Red
7594,24,25,Black
7595,3,4,Red
7596,18,19,Red
7597,34,35,Red
7598,6,7,Black
7599,10,11,Black
7600,29,30,Black
7601,27,28,Red
7602,14,15,Red
7603,26,27,Black
7604,20,21,Black
7605,19,20,Red
7606,31,32,Black
7607,18,19,Red
7608,13,14,Black
7609,9,10,Red
7610,1,2,Red
7611,11,12,Black
7612,27,28,Red
7613,26,27,Black
7614,17,18,Black
7615,34,35,Red
7616,3,4,Red
7617,19,20,Red
7618,20,21,Black
7619,23,24,Red
7620,29,30,Black
7621,00,1,Green
7622,23,24,Red
7623,24,25,Black
7624,30,31,Red
7625,5,6,Red
7626,16,17,Red
7627,16,17,Red
7628,13,14,Black
7629,12,13,Red
7630,36,37,Red
7631,7,8,Red
7632,26,27,Black
7633,22,23,Black
7634,14,15,Red
7635,31,32,Black
7636,21,22,Red
7637,5,6,Red
7638,27,28,Red
7639,31,32,Black
7640,6,7,Black
7641,17,18,Black
7642,4,5,Black
7643,32,33,Red
7644,2,3,Black
7645,27,28,Red
7646,25,26,Red
7647,11,12,Black
7648,15,16,Black
7649,13,14,Black
7650,0,0,Green
7651,14,15,Red
7652,4,5,Black
7653,36,37,Red
7654,36,37,Red
7655,20,21,Black
7656,33,34,Black
7657,4,5,Black
7658,8,9,Black
7659,28,29,Black
7660,35,36,Black
7661,35,36,Black
7662,20,21,Black
7663,4,5,Black
7664,12,13,Red
7665,2,3,Black
7666,2,3,Black
7667,10,11,Black
7668,3,4,Red
7669,35,36,Black
7670,10,11,Black
7671,6,7,Black
7672,4,5,Black
7673,4,5,Black
7674,9,10,Red
7675,00,1,Green
7676,34,35,Red
7677,16,17,Red
7678,19,20,Red
7679,25,26,Red
7680,6,7,Black
7681,19,20,Red
7682,31,32,Black
7683,2,3,Black
7684,32,33,Red
7685,19,20,Red
7686,2,3,Black
7687,12,13,Red
7688,35,36,Black
7689,18,19,Red
7690,22,23,Black
7691,12,13,Red
7692,24,25,Black
7693,34,35,Red
7694,21,22,Red
7695,21,22,Red
7696,13,14,Black
7697,4,5,Black
7698,26,27,Black
7699,6,7,Black
7700,21,22,Red
7701,0,0,Green
7702,17,18,Black
7703,36,37,Red
7704,14,15,Red
7705,33,34,Black
7706,10,11,Black
7707,25,26,Red
7708,19,20,Red
7709,3,4,Red
7710,1,2,Red
7711,0,0,Green
7712,35,36,Black
7713,3,4,Red
7714,12,13,Red
7715,9,10,Red
7716,25,26,Red
7717,6,7,Black
7718,18,19,Red
7719,36,37,Red
7720,4,5,Black
7721,18,19,Red
7722,11,12,Black
7723,23,24,Red
7724,31,32,Black
7725,17,18,Black
7726,31,32,Black
7727,24,25,Black
7728,00,1,Green
7729,5,6,Red
7730,32,33,Red
7731,32,33,Red
7732,4,5,Black
7733,34,35,Red
7734,5,6,Red
7735,8,9,Black
7736,33,34,Black
7737,19,20,Red
7738,34,35,Red
7739,10,11,Black
7740,29,30,Black
7741,6,7,Black
7742,4,5,Black
7743,5,6,Red
7744,00,1,Green
7745,29,30,Black
7746,0,0,Green
7747,3,4,Red
7748,20,21,Black
7749,13,14,Black
7750,25,26,Red
7751,8,9,Black
7752,23,24,Red
7753,13,14,Black
7754,23,24,Red
7755,13,14,Black
7756,23,24,Red
7757,7,8,Red
7758,16,17,Red
7759,22,23,Black
7760,2,3,Black
7761,15,16,Black
7762,13,14,Black
7763,1,2,Red
7764,28,29,Black
7765,0,0,Green
7766,34,35,Red
7767,14,15,Red
7768,27,28,Red
7769,36,37,Red
7770,6,7,Black
7771,9,10,Red
7772,22,23,Black
7773,29,30,Black
7774,8,9,Black
7775,26,27,Black
7776,26,27,Black
7777,25,26,Red
7778,1,2,Red
7779,24,25,Black
7780,27,28,Red
7781,14,15,Red
7782,29,30,Black
7783,00,1,Green
7784,3,4,Red
7785,30,31,Red
7786,8,9,Black
7787,36,37,Red
7788,29,30,Black
7789,33,34,Black
7790,7,8,Red
7791,12,13,Red
7792,7,8,Red
7793,22,23,Black
7794,34,35,Red
7795,25,26,Red
7796,7,8,Red
7797,25,26,Red
7798,8,9,Black
7799,13,14,Black
7800,16,17,Red
7801,23,24,Red
7802,27,28,Red
7803,11,12,Black
7804,18,19,Red
7805,23,24,Red
7806,23,24,Red
7807,28,29,Black
7808,1,2,Red
7809,34,35,Red
7810,7,8,Red
7811,9,10,Red
7812,14,15,Red
7813,8,9,Black
7814,1,2,Red
7815,25,26,Red
7816,13,14,Black
7817,6,7,Black
7818,21,22,Red
7819,20,21,Black
7820,25,26,Red
7821,36,37,Red
7822,9,10,Red
7823,8,9,Black
7824,31,32,Black
7825,21,22,Red
7826,00,1,Green
7827,15,16,Black
7828,35,36,Black
7829,0,0,Green
7830,24,25,Black
7831,28,29,Black
7832,11,12,Black
7833,18,19,Red
7834,31,32,Black
7835,7,8,Red
7836,36,37,Red
7837,15,16,Black
7838,32,33,Red
7839,12,13,Red
7840,35,36,Black
7841,0,0,Green
7842,9,10,Red
7843,24,25,Black
7844,26,27,Black
7845,5,6,Red
7846,13,14,Black
7847,22,23,Black
7848,29,30,Black
7849,3,4,Red
7850,16,17,Red
7851,16,17,Red
7852,8,9,Black
7853,20,21,Black
7854,21,22,Red
7855,7,8,Red
7856,27,28,Red
7857,29,30,Black
7858,20,21,Black
7859,23,24,Red
7860,20,21,Black
7861,17,18,Black
7862,15,16,Black
7863,26,27,Black
7864,14,15,Red
7865,22,23,Black
7866,10,11,Black
7867,6,7,Black
7868,0,0,Green
7869,31,32,Black
7870,31,32,Black
7871,20,21,Black
7872,32,33,Red
7873,25,26,Red
7874,10,11,Black
7875,13,14,Black
7876,27,28,Red
7877,2,3,Black
7878,31,32,Black
7879,25,26,Red
7880,12,13,Red
7881,12,13,Red
7882,1,2,Red
7883,28,29,Black
7884,27,28,Red
7885,24,25,Black
7886,7,8,Red
7887,1,2,Red
7888,21,22,Red
7889,5,6,Red
7890,10,11,Black
7891,28,29,Black
7892,13,14,Black
7893,20,21,Black
7894,23,24,Red
7895,20,21,Black
7896,32,33,Red
7897,7,8,Red
7898,11,12,Black
7899,20,21,Black
7900,10,11,Black
7901,26,27,Black
7902,6,7,Black
7903,32,33,Red
7904,22,23,Black
7905,0,0,Green
7906,18,19,Red
7907,36,37,Red
7908,7,8,Red
7909,23,24,Red
7910,30,31,Red
7911,2,3,Black
7912,21,22,Red
7913,1,2,Red
7914,21,22,Red
7915,22,23,Black
7916,20,21,Black
7917,35,36,Black
7918,5,6,Red
7919,4,5,Black
7920,33,34,Black
7921,14,15,Red
7922,10,11,Black
7923,5,6,Red
7924,28,29,Black
7925,8,9,Black
7926,30,31,Red
7927,16,17,Red
7928,19,20,Red
7929,24,25,Black
7930,23,24,Red
7931,00,1,Green
7932,00,1,Green
7933,32,33,Red
7934,0,0,Green
7935,2,3,Black
7936,7,8,Red
7937,24,25,Black
7938,35,36,Black
7939,32,33,Red
7940,23,24,Red
7941,26,27,Black
7942,29,30,Black
7943,5,6,Red
7944,8,9,Black
7945,21,22,Red
7946,22,23,Black
7947,25,26,Red
7948,28,29,Black
7949,13,14,Black
7950,18,19,Red
7951,31,32,Black
7952,18,19,Red
7953,12,13,Red
7954,5,6,Red
7955,22,23,Black
7956,29,30,Black
7957,9,10,Red
7958,28,29,Black
7959,8,9,Black
7960,7,8,Red
7961,19,20,Red
7962,17,18,Black
7963,31,32,Black
7964,21,22,Red
7965,00,1,Green
7966,2,3,Black
7967,0,0,Green
7968,23,24,Red
7969,4,5,Black
7970,26,27,Black
7971,25,26,Red
7972,21,22,Red
7973,00,1,Green
7974,4,5,Black
7975,2,3,Black
7976,3,4,Red
7977,31,32,Black
7978,21,22,Red
7979,31,32,Black
7980,21,22,Red
7981,11,12,Black
7982,24,25,Black
7983,26,27,Black
7984,36,37,Red
7985,23,24,Red
7986,15,16,Black
7987,13,14,Black
7988,21,22,Red
7989,16,17,Red
7990,3,4,Red
7991,21,22,Red
7992,28,29,Black
7993,14,15,Red
7994,10,11,Black
7995,19,20,Red
7996,6,7,Black
7997,12,13,Red
7998,28,29,Black
7999,11,12,Black
8000,11,12,Black
8001,28,29,Black
8002,4,5,Black
8003,27,28,Red
8004,25,26,Red
8005,17,18,Black
8006,36,37,Red
8007,32,33,Red
8008,25,26,Red
8009,36,37,Red
8010,22,23,Black
8011,28,29,Black
8012,25,26,Red
8013,25,26,Red
8014,28,29,Black
8015,4,5,Black
8016,33,34,Black
8017,1,2,Red
8018,32,33,Red
8019,30,31,Red
8020,00,1,Green
8021,12,13,Red
8022,4,5,Black
8023,0,0,Green
8024,23,24,Red
8025,00,1,Green
8026,28,29,Black
8027,28,29,Black
8028,30,31,Red
8029,1,2,Red
8030,28,29,Black
8031,5,6,Red
8032,1,2,Red
8033,4,5,Black
8034,4,5,Black
8035,6,7,Black
8036,30,31,Red
8037,18,19,Red
8038,25,26,Red
8039,23,24,Red
8040,8,9,Black
8041,13,14,Black
8042,8,9,Black
8043,34,35,Red
8044,7,8,Red
8045,0,0,Green
8046,5,6,Red
8047,28,29,Black
8048,35,36,Black
8049,1,2,Red
8050,9,10,Red
8051,19,20,Red
8052,7,8,Red
8053,23,24,Red
8054,24,25,Black
8055,27,28,Red
8056,10,11,Black
8057,28,29,Black
8058,24,25,Black
8059,26,27,Black
8060,6,7,Black
8061,32,33,Red
8062,12,13,Red
8063,19,20,Red
8064,25,26,Red
8065,14,15,Red
8066,18,19,Red
8067,23,24,Red
8068,17,18,Black
8069,30,31,Red
8070,00,1,Green
8071,18,19,Red
8072,19,20,Red
8073,12,13,Red
8074,30,31,Red
8075,17,18,Black
8076,1,2,Red
8077,16,17,Red
8078,4,5,Black
8079,20,21,Black
8080,13,14,Black
8081,34,35,Red
8082,1,2,Red
8083,19,20,Red
8084,17,18,Black
8085,12,13,Red
8086,15,16,Black
8087,1,2,Red
8088,17,18,Black
8089,15,16,Black
8090,3,4,Red
8091,30,31,Red
8092,3,4,Red
8093,26,27,Black
8094,23,24,Red
8095,12,13,Red
8096,7,8,Red
8097,24,25,Black
8098,21,22,Red
8099,4,5,Black
8100,6,7,Black
8101,00,1,Green
8102,26,27,Black
8103,24,25,Black
8104,6,7,Black
8105,20,21,Black
8106,0,0,Green
8107,26,27,Black
8108,00,1,Green
8109,6,7,Black
8110,24,25,Black
8111,12,13,Red
8112,25,26,Red
8113,33,34,Black
8114,20,21,Black
8115,9,10,Red
8116,30,31,Red
8117,2,3,Black
8118,5,6,Red
8119,4,5,Black
8120,16,17,Red
8121,34,35,Red
8122,3,4,Red
8123,21,22,Red
8124,11,12,Black
8125,29,30,Black
8126,32,33,Red
8127,11,12,Black
8128,10,11,Black
8129,29,30,Black
8130,32,33,Red
8131,10,11,Black
8132,19,20,Red
8133,33,34,Black
8134,0,0,Green
8135,5,6,Red
8136,2,3,Black
8137,7,8,Red
8138,25,26,Red
8139,28,29,Black
8140,19,20,Red
8141,36,37,Red
8142,17,18,Black
8143,33,34,Black
8144,33,34,Black
8145,3,4,Red
8146,20,21,Black
8147,16,17,Red
8148,31,32,Black
8149,8,9,Black
8150,4,5,Black
8151,21,22,Red
8152,6,7,Black
8153,31,32,Black
8154,18,19,Red
8155,26,27,Black
8156,16,17,Red
8157,16,17,Red
8158,9,10,Red
8159,5,6,Red
8160,29,30,Black
8161,12,13,Red
8162,29,30,Black
8163,00,1,Green
8164,1,2,Red
8165,7,8,Red
8166,8,9,Black
8167,29,30,Black
8168,28,29,Black
8169,35,36,Black
8170,7,8,Red
8171,35,36,Black
8172,5,6,Red
8173,2,3,Black
8174,26,27,Black
8175,9,10,Red
8176,19,20,Red
8177,13,14,Black
8178,6,7,Black
8179,32,33,Red
8180,26,27,Black
8181,12,13,Red
8182,10,11,Black
8183,3,4,Red
8184,30,31,Red
8185,26,27,Black
8186,17,18,Black
8187,2,3,Black
8188,17,18,Black
8189,31,32,Black
8190,31,32,Black
8191,10,11,Black
8192,10,11,Black
8193,12,13,Red
8194,00,1,Green
8195,22,23,Black
8196,34,35,Red
8197,18,19,Red
8198,2,3,Black
8199,29,30,Black
8200,22,23,Black
8201,13,14,Black
8202,00,1,Green
8203,9,10,Red
8204,35,36,Black
8205,22,23,Black
8206,21,22,Red
8207,24,25,Black
8208,26,27,Black
8209,10,11,Black
8210,00,1,Green
8211,31,32,Black
8212,18,19,Red
8213,00,1,Green
8214,00,1,Green
8215,11,12,Black
8216,6,7,Black
8217,28,29,Black
8218,34,35,Red
8219,35,36,Black
8220,19,20,Red
8221,31,32,Black
8222,16,17,Red
8223,36,37,Red
8224,17,18,Black
8225,13,14,Black
8226,31,32,Black
8227,34,35,Red
8228,27,28,Red
8229,16,17,Red
8230,14,15,Red
8231,6,7,Black
8232,16,17,Red
8233,15,16,Black
8234,3,4,Red
8235,33,34,Black
8236,29,30,Black
8237,34,35,Red
8238,34,35,Red
8239,00,1,Green
8240,34,35,Red
8241,34,35,Red
8242,12,13,Red
8243,5,6,Red
8244,9,10,Red
8245,10,11,Black
8246,7,8,Red
8247,21,22,Red
8248,31,32,Black
8249,27,28,Red
8250,8,9,Black
8251,29,30,Black
8252,12,13,Red
8253,24,25,Black
8254,15,16,Black
8255,2,3,Black
8256,29,30,Black
8257,00,1,Green
8258,29,30,Black
8259,3,4,Red
8260,34,35,Red
8261,29,30,Black
8262,30,31,Red
8263,19,20,Red
8264,30,31,Red
8265,00,1,Green
8266,7,8,Red
8267,12,13,Red
8268,00,1,Green
8269,5,6,Red
8270,16,17,Red
8271,10,11,Black
8272,24,25,Black
8273,2,3,Black
8274,28,29,Black
8275,23,24,Red
8276,7,8,Red
8277,19,20,Red
8278,10,11,Black
8279,4,5,Black
8280,26,27,Black
8281,6,7,Black
8282,28,29,Black
8283,2,3,Black
8284,14,15,Red
8285,25,26,Red
8286,10,11,Black
8287,24,25,Black
8288,25,26,Red
8289,24,25,Black
8290,0,0,Green
8291,6,7,Black
8292,17,18,Black
8293,35,36,Black
8294,26,27,Black
8295,7,8,Red
8296,12,13,Red
8297,12,13,Red
8298,1,2,Red
8299,31,32,Black
8300,33,34,Black
8301,1,2,Red
8302,25,26,Red
8303,31,32,Black
8304,00,1,Green
8305,10,11,Black
8306,14,15,Red
8307,9,10,Red
8308,31,32,Black
8309,22,23,Black
8310,10,11,Black
8311,19,20,Red
8312,15,16,Black
8313,28,29,Black
8314,30,31,Red
8315,30,31,Red
8316,0,0,Green
8317,27,28,Red
8318,10,11,Black
8319,4,5,Black
8320,8,9,Black
8321,31,32,Black
8322,00,1,Green
8323,14,15,Red
8324,2,3,Black
8325,14,15,Red
8326,0,0,Green
8327,34,35,Red
8328,4,5,Black
8329,19,20,Red
8330,21,22,Red
8331,35,36,Black
8332,14,15,Red
8333,10,11,Black
8334,9,10,Red
8335,18,19,Red
8336,36,37,Red
8337,10,11,Black
8338,14,15,Red
8339,0,0,Green
8340,20,21,Black
8341,3,4,Red
8342,10,11,Black
8343,16,17,Red
8344,23,24,Red
8345,00,1,Green
8346,33,34,Black
8347,25,26,Red
8348,19,20,Red
8349,17,18,Black
8350,11,12,Black
8351,8,9,Black
8352,13,14,Black
8353,4,5,Black
8354,29,30,Black
8355,29,30,Black
8356,35,36,Black
8357,23,24,Red
8358,2,3,Black
8359,00,1,Green
8360,33,34,Black
8361,00,1,Green
8362,15,16,Black
8363,7,8,Red
8364,16,17,Red
8365,31,32,Black
8366,12,13,Red
8367,26,27,Black
8368,5,6,Red
8369,10,11,Black
8370,9,10,Red
8371,24,25,Black
8372,25,26,Red
8373,1,2,Red
8374,35,36,Black
8375,32,33,Red
8376,13,14,Black
8377,6,7,Black
8378,21,22,Red
8379,8,9,Black
8380,5,6,Red
8381,3,4,Red
8382,12,13,Red
8383,6,7,Black
8384,12,13,Red
8385,27,28,Red
8386,17,18,Black
8387,3,4,Red
8388,17,18,Black
8389,26,27,Black
8390,33,34,Black
8391,16,17,Red
8392,16,17,Red
8393,32,33,Red
8394,21,22,Red
8395,12,13,Red
8396,7,8,Red
8397,14,15,Red
8398,9,10,Red
8399,25,26,Red
8400,21,22,Red
8401,10,11,Black
8402,13,14,Black
8403,36,37,Red
8404,36,37,Red
8405,21,22,Red
8406,8,9,Black
8407,1,2,Red
8408,28,29,Black
8409,21,22,Red
8410,6,7,Black
8411,7,8,Red
8412,22,23,Black
8413,5,6,Red
8414,3,4,Red
8415,21,22,Red
8416,21,22,Red
8417,8,9,Black
8418,21,22,Red
8419,34,35,Red
8420,3,4,Red
8421,24,25,Black
8422,22,23,Black
8423,15,16,Black
8424,22,23,Black
8425,22,23,Black
8426,6,7,Black
8427,00,1,Green
8428,33,34,Black
8429,11,12,Black
8430,33,34,Black
8431,2,3,Black
8432,17,18,Black
8433,36,37,Red
8434,22,23,Black
8435,19,20,Red
8436,3,4,Red
8437,4,5,Black
8438,9,10,Red
8439,23,24,Red
8440,34,35,Red
8441,23,24,Red
8442,29,30,Black
8443,25,26,Red
8444,11,12,Black
8445,33,34,Black
8446,28,29,Black
8447,25,26,Red
8448,8,9,Black
8449,13,14,Black
8450,25,26,Red
8451,28,29,Black
8452,2,3,Black
8453,31,32,Black
8454,4,5,Black
8455,4,5,Black
8456,18,19,Red
8457,3,4,Red
8458,36,37,Red
8459,30,31,Red
8460,34,35,Red
8461,20,21,Black
8462,19,20,Red
8463,22,23,Black
8464,12,13,Red
8465,25,26,Red
8466,17,18,Black
8467,8,9,Black
8468,2,3,Black
8469,15,16,Black
8470,13,14,Black
8471,22,23,Black
8472,1,2,Red
8473,3,4,Red
8474,18,19,Red
8475,2,3,Black
8476,30,31,Red
8477,15,16,Black
8478,28,29,Black
8479,19,20,Red
8480,1,2,Red
8481,2,3,Black
8482,34,35,Red
8483,19,20,Red
8484,22,23,Black
8485,35,36,Black
8486,26,27,Black
